"Año","Mes","Valor"
"2011","Abril","15,600,000.00"
"2011","Abril","15,250,000.00"
"2011","Mayo","9,310,000.00"
"2011","Mayo","13,225,000.00"
"2011","Mayo","40,736,000.00"
"2011","Mayo","11,850,000.00"
"2011","Mayo","19,655,000.00"
"2011","Mayo","13,950,000.00"
"2011","Mayo","14,974,064.30"
"2011","Mayo","13,600,000.00"
"2011","Mayo","12,136,000.00"
"2011","Mayo","23,045,000.00"
"2011","Mayo","10,405,000.00"
"2011","Mayo","7,600,000.00"
"2011","Mayo","11,900,000.00"
"2011","Mayo","6,100,000.00"
"2011","Mayo","16,055,000.00"
"2011","Mayo","21,379,218.80"
"2011","Mayo","15,780,000.00"
"2011","Mayo","10,100,000.00"
"2011","Mayo","8,210,000.00"
"2011","Mayo","25,055,058.00"
"2011","Junio","8,300,000.00"
"2011","Junio","18,800,000.00"
"2011","Junio","20,039,318.30"
"2011","Junio","17,300,000.00"
"2011","Junio","17,512,575.90"
"2011","Junio","13,700,000.00"
"2011","Junio","12,100,000.00"
"2011","Junio","11,300,000.00"
"2011","Junio","8,170,000.00"
"2011","Junio","16,963,389.30"
"2011","Junio","28,400,000.00"
"2011","Junio","13,200,000.00"
"2011","Junio","15,100,000.00"
"2011","Junio","9,320,000.00"
"2011","Junio","15,325,058.00"
"2011","Junio","16,200,000.00"
"2011","Junio","13,650,000.00"
"2011","Junio","16,600,000.00"
"2011","Junio","13,500,000.00"
"2011","Junio","13,555,116.10"
"2011","Junio","56,500,000.00"
"2011","Junio","11,718,000.00"
"2011","Julio","37,500,000.00"
"2011","Julio","23,725,000.00"
"2011","Julio","28,410,000.00"
"2011","Julio","19,400,000.00"
"2011","Julio","17,000,000.00"
"2011","Julio","14,000,000.00"
"2011","Julio","21,150,000.00"
"2011","Julio","11,161,000.00"
"2011","Julio","10,445,000.00"
"2011","Julio","17,250,000.00"
"2011","Julio","10,300,000.00"
"2011","Julio","12,627,035.20"
"2011","Julio","8,550,000.00"
"2011","Julio","13,300,000.00"
"2011","Julio","16,300,000.00"
"2011","Julio","32,253,000.00"
"2011","Julio","38,300,000.00"
"2011","Agosto","13,600,000.00"
"2011","Agosto","17,500,000.00"
"2011","Agosto","8,500,000.00"
"2011","Agosto","16,600,000.00"
"2011","Agosto","33,300,000.00"
"2011","Agosto","8,300,000.00"
"2011","Agosto","22,370,000.00"
"2011","Agosto","13,600,000.00"
"2011","Agosto","23,700,000.00"
"2011","Agosto","8,750,000.00"
"2011","Agosto","13,620,000.00"
"2011","Agosto","9,550,000.00"
"2011","Agosto","14,750,000.00"
"2011","Agosto","8,650,000.00"
"2011","Agosto","28,620,000.00"
"2011","Agosto","9,200,000.00"
"2011","Agosto","11,900,000.00"
"2011","Agosto","6,350,000.00"
"2011","Agosto","5,710,000.00"
"2011","Agosto","6,550,000.00"
"2011","Agosto","6,800,000.00"
"2011","Septiembre","6,900,000.00"
"2011","Septiembre","10,700,000.00"
"2011","Septiembre","10,700,000.00"
"2011","Septiembre","7,700,000.00"
"2011","Septiembre","6,225,000.00"
"2011","Septiembre","1.28"
"2011","Septiembre","5,700,000.00"
"2011","Septiembre","5,700,000.00"
"2011","Septiembre","5,950,000.00"
"2011","Septiembre","2,770,000.00"
"2011","Septiembre","1,900,000.00"
"2011","Septiembre","6,700,000.00"
"2011","Septiembre","1,800,000.00"
"2011","Septiembre","12,200,000.00"
"2011","Septiembre","21,200,000.00"
"2011","Septiembre","11,900,000.00"
"2011","Septiembre","4,550,000.00"
"2011","Septiembre","2,870,000.00"
"2011","Septiembre","3,900,000.00"
"2011","Septiembre","6,950,000.00"
"2011","Octubre","30,300,000.00"
"2011","Octubre","4,031,180.70"
"2011","Octubre","4,780,000.00"
"2011","Octubre","4,000,000.00"
"2011","Octubre","11,950,000.00"
"2011","Octubre","26,000,000.00"
"2011","Octubre","12,250,000.00"
"2011","Octubre","10,100,000.00"
"2011","Octubre","14,750,000.00"
"2011","Octubre","11,150,000.00"
"2011","Octubre","12,850,000.00"
"2011","Octubre","13,000,000.00"
"2011","Octubre","6,250,000.00"
"2011","Octubre","16,250,000.00"
"2011","Octubre","12,900,000.00"
"2011","Octubre","10,100,000.00"
"2011","Octubre","21,720,542.50"
"2011","Octubre","17,450,000.00"
"2011","Octubre","13,510,000.00"
"2011","Noviembre","16,375,000.00"
"2011","Noviembre","19,600,000.00"
"2011","Noviembre","18,500,000.00"
"2011","Noviembre","11,450,000.00"
"2011","Noviembre","1,020,236,000.00"
"2011","Noviembre","19,500,000.00"
"2011","Noviembre","14,280,000.00"
"2011","Noviembre","22,000,000.00"
"2011","Noviembre","11,250,000.00"
"2011","Noviembre","27,200,467.10"
"2011","Noviembre","21,500,000.00"
"2011","Noviembre","6,850,000.00"
"2011","Noviembre","19,950,000.00"
"2011","Noviembre","17,750,000.00"
"2011","Noviembre","34,400,000.00"
"2011","Noviembre","13,700,000.00"
"2011","Noviembre","23,950,000.00"
"2011","Noviembre","15,000,000.00"
"2011","Noviembre","33,050,000.00"
"2011","Noviembre","15,960,000.00"
"2011","Noviembre","6,800,000.00"
"2011","Noviembre","11,100,000.00"
"2011","Diciembre","7,950,000.00"
"2011","Diciembre","12,950,000.00"
"2011","Diciembre","11,450,000.00"
"2011","Diciembre","14,200,000.00"
"2011","Diciembre","46,151,000.00"
"2011","Diciembre","13,450,000.00"
"2011","Diciembre","29,350,000.00"
"2011","Diciembre","13,775,000.00"
"2011","Diciembre","5,240,000.00"
"2011","Diciembre","19,280,000.00"
"2011","Diciembre","10,479,000.00"
"2011","Diciembre","36,850,000.00"
"2011","Diciembre","7,176,831.60"
"2011","Diciembre","50,900,000.00"
"2011","Diciembre","9,450,000.00"
"2011","Diciembre","53,650,000.00"
"2011","Diciembre","4,900,000.00"
"2011","Diciembre","15,200,000.00"
"2011","Diciembre","1,700,000.00"
"2011","Diciembre","33,850,000.00"
"2012","Enero","6,000,000.00"
"2012","Enero","18,250,000.00"
"2012","Enero","7,850,000.00"
"2012","Enero","38,000,000.00"
"2012","Enero","2,601,000.00"
"2012","Enero","13,500,000.00"
"2012","Enero","650,000.00"
"2012","Enero","19,775,000.00"
"2012","Enero","14,400,000.00"
"2012","Enero","83,379,000.00"
"2012","Enero","10,030,000.00"
"2012","Enero","27,525,000.00"
"2012","Enero","91,827,776.60"
"2012","Enero","20,900,000.00"
"2012","Enero","15,300,000.00"
"2012","Enero","18,250,000.00"
"2012","Enero","36,475,000.00"
"2012","Enero","6,200,000.00"
"2012","Enero","31,800,000.00"
"2012","Enero","34,500,000.00"
"2012","Febrero","18,230,000.00"
"2012","Febrero","15,775,000.00"
"2012","Febrero","6,900,406.70"
"2012","Febrero","7,800,000.00"
"2012","Febrero","8,800,000.00"
"2012","Febrero","11,800,000.00"
"2012","Febrero","21,125,000.00"
"2012","Febrero","26,800,000.00"
"2012","Febrero","14,800,000.00"
"2012","Febrero","800,000.00"
"2012","Febrero","13,700,000.00"
"2012","Febrero","1,625,000.00"
"2012","Febrero","47,800,000.00"
"2012","Febrero","800,000.00"
"2012","Febrero","28,980,000.00"
"2012","Febrero","24,200,000.00"
"2012","Febrero","35,625,000.00"
"2012","Febrero","12,300,000.00"
"2012","Febrero","7,310,000.00"
"2012","Febrero","32,300,000.00"
"2012","Febrero","15,800,000.00"
"2012","Marzo","28,850,000.00"
"2012","Marzo","7,400,000.00"
"2012","Marzo","16,900,000.00"
"2012","Marzo","8,800,000.00"
"2012","Marzo","20,800,000.00"
"2012","Marzo","8,300,000.00"
"2012","Marzo","5,850,000.00"
"2012","Marzo","7,850,000.00"
"2012","Marzo","5,150,000.00"
"2012","Marzo","11,210,000.00"
"2012","Marzo","3,600,000.00"
"2012","Marzo","22,600,000.00"
"2012","Marzo","7,900,000.00"
"2012","Marzo","16,900,000.00"
"2012","Marzo","19,800,000.00"
"2012","Marzo","33,400,000.00"
"2012","Marzo","5,100,000.00"
"2012","Marzo","11,900,000.00"
"2012","Marzo","6,900,000.00"
"2012","Marzo","8,080,000.00"
"2012","Marzo","14,900,000.00"
"2012","Marzo","27,900,000.00"
"2012","Abril","8,900,000.00"
"2012","Abril","6,900,000.00"
"2012","Abril","6,900,000.00"
"2012","Abril","9,900,000.00"
"2012","Abril","16,900,000.00"
"2012","Abril","9,255,000.00"
"2012","Abril","5,400,000.00"
"2012","Abril","16,900,000.00"
"2012","Abril","5,900,000.00"
"2012","Abril","15,300,000.00"
"2012","Abril","12,700,000.00"
"2012","Abril","33,450,000.00"
"2012","Abril","12,700,000.00"
"2012","Abril","30,316,578.50"
"2012","Abril","10,817,238.10"
"2012","Abril","7,880,000.00"
"2012","Abril","14,200,000.00"
"2012","Abril","22,700,000.00"
"2012","Abril","13,500,000.00"
"2012","Mayo","9,680,000.00"
"2012","Mayo","34,980,000.00"
"2012","Mayo","9,800,000.00"
"2012","Mayo","15,900,000.00"
"2012","Mayo","2,300,000.00"
"2012","Mayo","11,050,000.00"
"2012","Mayo","15,950,000.00"
"2012","Mayo","16,600,000.00"
"2012","Mayo","12,550,000.00"
"2012","Mayo","12,000,000.00"
"2012","Mayo","22,016,992.10"
"2012","Mayo","12,180,000.00"
"2012","Mayo","6,400,000.00"
"2012","Mayo","22,425,000.00"
"2012","Mayo","12,100,000.00"
"2012","Mayo","10,500,000.00"
"2012","Mayo","13,100,000.00"
"2012","Mayo","10,200,000.00"
"2012","Mayo","11,200,000.00"
"2012","Mayo","30,600,000.00"
"2012","Mayo","13,500,000.00"
"2012","Mayo","20,750,000.00"
"2012","Junio","8,530,000.00"
"2012","Junio","20,900,000.00"
"2012","Junio","5,700,000.00"
"2012","Junio","8,800,000.00"
"2012","Junio","32,700,000.00"
"2012","Junio","10,700,000.00"
"2012","Junio","11,400,000.00"
"2012","Junio","21,540,000.00"
"2012","Junio","7,945,000.00"
"2012","Junio","26,600,000.00"
"2012","Junio","30,780,000.00"
"2012","Junio","22,600,000.00"
"2012","Junio","46,700,000.00"
"2012","Junio","20,717,065.40"
"2012","Junio","29,700,000.00"
"2012","Junio","28,600,000.00"
"2012","Junio","6,500,000.00"
"2012","Junio","47,300,000.00"
"2012","Junio","14,400,000.00"
"2012","Junio","32,000,000.00"
"2012","Julio","35,000,000.00"
"2012","Julio","15,500,000.00"
"2012","Julio","19,401,643.80"
"2012","Julio","61,180,000.00"
"2012","Julio","12,500,000.00"
"2012","Julio","21,000,000.00"
"2012","Julio","13,500,000.00"
"2012","Julio","8,500,000.00"
"2012","Julio","11,680,000.00"
"2012","Julio","6,500,000.00"
"2012","Julio","10,679,229.50"
"2012","Julio","14,000,000.00"
"2012","Julio","15,500,000.00"
"2012","Julio","20,560,000.00"
"2012","Julio","6,000,000.00"
"2012","Julio","9,618,553.40"
"2012","Julio","25,475,520.30"
"2012","Julio","6,000,000.00"
"2012","Julio","17,680,000.00"
"2012","Julio","11,100,000.00"
"2012","Julio","19,671,000.00"
"2012","Agosto","37,900,000.00"
"2012","Agosto","23,000,000.00"
"2012","Agosto","34,500,256.20"
"2012","Agosto","16,000,000.00"
"2012","Agosto","14,100,000.00"
"2012","Agosto","27,500,000.00"
"2012","Agosto","18,200,000.00"
"2012","Agosto","32,100,000.00"
"2012","Agosto","17,670,000.00"
"2012","Agosto","19,750,000.00"
"2012","Agosto","3,500,000.00"
"2012","Agosto","9,100,000.00"
"2012","Agosto","20,500,000.00"
"2012","Agosto","36,000,000.00"
"2012","Agosto","15,800,000.00"
"2012","Agosto","16,000,000.00"
"2012","Agosto","18,280,000.00"
"2012","Agosto","10,500,000.00"
"2012","Agosto","5,500,000.00"
"2012","Agosto","5,700,000.00"
"2012","Agosto","17,000,000.00"
"2012","Agosto","14,500,000.00"
"2012","Septiembre","17,100,000.00"
"2012","Septiembre","6,800,000.00"
"2012","Septiembre","6,100,000.00"
"2012","Septiembre","12,500,000.00"
"2012","Septiembre","14,700,000.00"
"2012","Septiembre","16,800,000.00"
"2012","Septiembre","8,500,000.00"
"2012","Septiembre","8,300,000.00"
"2012","Septiembre","15,000,000.00"
"2012","Septiembre","16,600,000.00"
"2012","Septiembre","21,050,000.00"
"2012","Septiembre","10,935,200.00"
"2012","Septiembre","22,700,000.00"
"2012","Septiembre","22,500,000.00"
"2012","Septiembre","15,780,000.00"
"2012","Septiembre","21,500,000.00"
"2012","Septiembre","17,700,000.00"
"2012","Septiembre","13,700,000.00"
"2012","Septiembre","30,100,000.00"
"2012","Octubre","8,400,000.00"
"2012","Octubre","11,300,000.00"
"2012","Octubre","46,800,000.00"
"2012","Octubre","30,150,000.00"
"2012","Octubre","8,075,000.00"
"2012","Octubre","14,400,000.00"
"2012","Octubre","5,275,000.00"
"2012","Octubre","9,750,000.00"
"2012","Octubre","5,600,000.00"
"2012","Octubre","2,725,000.00"
"2012","Octubre","2,000,000.00"
"2012","Octubre","9,150,000.00"
"2012","Octubre","3,250,000.00"
"2012","Octubre","9,150,000.00"
"2012","Octubre","9,100,000.00"
"2012","Octubre","7,180,000.00"
"2012","Octubre","32,100,000.00"
"2012","Octubre","10,750,000.00"
"2012","Octubre","8,100,000.00"
"2012","Octubre","15,000,000.00"
"2012","Octubre","10,300,000.00"
"2012","Noviembre","9,600,000.00"
"2012","Noviembre","20,500,000.00"
"2012","Noviembre","11,400,000.00"
"2012","Noviembre","14,400,000.00"
"2012","Noviembre","8,200,000.00"
"2012","Noviembre","23,900,000.00"
"2012","Noviembre","24,300,000.00"
"2012","Noviembre","9,000,000.00"
"2012","Noviembre","7,500,000.00"
"2012","Noviembre","7,000,000.00"
"2012","Noviembre","7,200,000.00"
"2012","Noviembre","20,700,000.00"
"2012","Noviembre","10,000,000.00"
"2012","Noviembre","11,000,000.00"
"2012","Noviembre","11,000,000.00"
"2012","Noviembre","8,700,000.00"
"2012","Noviembre","43,500,000.00"
"2012","Noviembre","8,700,000.00"
"2012","Noviembre","25,080,000.00"
"2012","Noviembre","15,500,000.00"
"2012","Noviembre","21,500,000.00"
"2012","Diciembre","18,075,000.00"
"2012","Diciembre","13,500,000.00"
"2012","Diciembre","20,500,000.00"
"2012","Diciembre","13,400,000.00"
"2012","Diciembre","32,800,000.00"
"2012","Diciembre","27,765,000.00"
"2012","Diciembre","20,000,000.00"
"2012","Diciembre","23,100,000.00"
"2012","Diciembre","39,000,000.00"
"2012","Diciembre","28,200,000.00"
"2012","Diciembre","54,275,000.00"
"2012","Diciembre","70,600,000.00"
"2012","Diciembre","101,590,000.00"
"2012","Diciembre","16,500,000.00"
"2012","Diciembre","42,200,000.00"
"2012","Diciembre","116,975,000.00"
"2012","Diciembre","8,500,000.00"
"2012","Diciembre","51,900,000.00"
"2013","Enero","13,000,000.00"
"2013","Enero","46,900,000.00"
"2013","Enero","8,000,000.00"
"2013","Enero","8,275,000.00"
"2013","Enero","500,000.00"
"2013","Enero","20,900,000.00"
"2013","Enero","18,480,000.00"
"2013","Enero","9,175,000.00"
"2013","Marzo","4,675,000.00"
"2013","Marzo","22,475,000.00"
"2013","Marzo","12,575,000.00"
"2013","Marzo","11,475,000.00"
"2013","Marzo","12,700,000.00"
"2013","Marzo","16,125,000.00"
"2013","Marzo","13,025,000.00"
"2013","Marzo","21,150,000.00"
"2013","Marzo","11,150,000.00"
"2013","Marzo","11,930,325.50"
"2013","Marzo","17,350,000.00"
"2013","Marzo","25,550,000.00"
"2013","Marzo","12,450,000.00"
"2013","Marzo","5,050,572.60"
"2013","Marzo","1,100,000.00"
"2013","Marzo","25,301,333.40"
"2013","Marzo","179,000.00"
"2013","Abril","10,750,000.00"
"2013","Abril","10,750,000.00"
"2013","Abril","28,750,000.00"
"2013","Abril","2,450,000.00"
"2013","Abril","10,200,000.00"
"2013","Abril","5,000,000.00"
"2013","Abril","17,800,000.00"
"2013","Abril","1,500,000.00"
"2013","Abril","17,950,000.00"
"2013","Abril","8,950,000.00"
"2013","Abril","11,830,325.50"
"2013","Abril","3,450,000.00"
"2013","Abril","11,750,000.00"
"2013","Abril","12,750,000.00"
"2013","Abril","19,050,572.60"
"2013","Abril","10,451,759.40"
"2013","Abril","2,050,000.00"
"2013","Abril","13,100,000.00"
"2013","Abril","5,050,000.00"
"2013","Abril","1.00"
"2013","Mayo","22,550,000.00"
"2013","Mayo","13,550,000.00"
"2013","Mayo","22,850,000.00"
"2013","Mayo","11,050,000.00"
"2013","Mayo","16,300,000.00"
"2013","Mayo","4,800,000.00"
"2013","Mayo","15,700,000.00"
"2013","Mayo","13,600,000.00"
"2013","Mayo","12,950,000.00"
"2013","Mayo","1.31"
"2013","Mayo","11,850,000.00"
"2013","Mayo","8,730,325.50"
"2013","Mayo","10,950,000.00"
"2013","Mayo","1,150,000.00"
"2013","Mayo","12,750,000.00"
"2013","Mayo","8,300,572.60"
"2013","Mayo","21,102,242.40"
"2013","Mayo","17,179,000.00"
"2013","Mayo","14,650,000.00"
"2013","Mayo","14,000,000.00"
"2013","Mayo","6,200,000.00"
"2013","Junio","19,000,000.00"
"2013","Junio","12,300,000.00"
"2013","Junio","14,150,000.00"
"2013","Junio","17,300,000.00"
"2013","Junio","16,200,000.00"
"2013","Junio","18,040,000.00"
"2013","Junio","5,000,000.00"
"2013","Junio","11,050,406.80"
"2013","Junio","27,000,000.00"
"2013","Junio","20,550,000.00"
"2013","Junio","12,000,000.00"
"2013","Junio","32,300,000.00"
"2013","Junio","10,500,000.00"
"2013","Junio","14,180,663.20"
"2013","Junio","27,850,000.00"
"2013","Junio","12,100,572.60"
"2013","Junio","33,950,000.00"
"2013","Junio","8,806,658.40"
"2013","Junio","35,350,000.00"
"2013","Julio","33,400,000.00"
"2013","Julio","20,000,000.00"
"2013","Julio","12,000,000.00"
"2013","Julio","46,200,000.00"
"2013","Julio","28,000,000.00"
"2013","Julio","25,270,000.00"
"2013","Julio","18,250,000.00"
"2013","Julio","5,190,000.00"
"2013","Julio","24,850,406.80"
"2013","Julio","16,000,000.00"
"2013","Julio","22,700,000.00"
"2013","Julio","9,000,000.00"
"2013","Julio","35,750,000.00"
"2013","Julio","5,380,663.20"
"2013","Julio","10,000,000.00"
"2013","Julio","21,000,000.00"
"2013","Julio","10,700,572.60"
"2013","Julio","26,100,000.00"
"2013","Julio","18,648,515.70"
"2013","Julio","52,000,000.00"
"2013","Julio","15,800,000.00"
"2013","Julio","33,100,000.00"
"2013","Agosto","11,000,000.00"
"2013","Agosto","21,800,000.00"
"2013","Agosto","8,800,000.00"
"2013","Agosto","13,800,000.00"
"2013","Agosto","35,500,000.00"
"2013","Agosto","10,900,000.00"
"2013","Agosto","12,900,000.00"
"2013","Agosto","18,800,406.80"
"2013","Agosto","11,400,000.00"
"2013","Agosto","15,200,000.00"
"2013","Agosto","10,400,000.00"
"2013","Agosto","17,600,000.00"
"2013","Agosto","9,800,000.00"
"2013","Agosto","28,750,000.00"
"2013","Agosto","7,400,000.00"
"2013","Agosto","75,635,072.60"
"2013","Agosto","14,093,523.30"
"2013","Agosto","12,815,000.00"
"2013","Agosto","6,590,000.00"
"2013","Agosto","18,890,000.00"
"2013","Septiembre","13,790,000.00"
"2013","Septiembre","26,435,000.00"
"2013","Septiembre","28,590,000.00"
"2013","Septiembre","4,300,000.00"
"2013","Septiembre","20,200,000.00"
"2013","Septiembre","21,700,000.00"
"2013","Septiembre","7,000,000.00"
"2013","Septiembre","29,100,000.00"
"2013","Septiembre","26,720,406.80"
"2013","Septiembre","38,550,000.00"
"2013","Septiembre","10,250,000.00"
"2013","Septiembre","11,000,000.00"
"2013","Septiembre","16,280,663.20"
"2013","Septiembre","8,930,000.00"
"2013","Septiembre","40,526,000.00"
"2013","Septiembre","7,100,000.00"
"2013","Septiembre","27,100,000.00"
"2013","Septiembre","9,304,517.10"
"2013","Septiembre","14,300,000.00"
"2013","Septiembre","27,100,000.00"
"2013","Octubre","11,100,000.00"
"2013","Octubre","21,300,000.00"
"2013","Octubre","13,700,000.00"
"2013","Octubre","30,300,000.00"
"2013","Octubre","21,100,000.00"
"2013","Octubre","38,100,000.00"
"2013","Octubre","21,100,000.00"
"2013","Octubre","3,200,000.00"
"2013","Octubre","16,400,406.80"
"2013","Octubre","5,100,000.00"
"2013","Octubre","14,100,000.00"
"2013","Octubre","4,700,000.00"
"2013","Octubre","20,880,663.20"
"2013","Octubre","13,200,000.00"
"2013","Octubre","17,400,000.00"
"2013","Octubre","8,100,000.00"
"2013","Octubre","10,400,000.00"
"2013","Octubre","6,526,968.20"
"2013","Octubre","9,200,000.00"
"2013","Octubre","14,200,000.00"
"2013","Octubre","19,050,000.00"
"2013","Noviembre","2,500,406.80"
"2013","Noviembre","17,400,000.00"
"2013","Noviembre","21,500,000.00"
"2013","Noviembre","5,600,000.00"
"2013","Noviembre","11,610,000.00"
"2013","Noviembre","17,290,663.20"
"2013","Noviembre","20,500,000.00"
"2013","Noviembre","15,210,000.00"
"2013","Noviembre","20,800,000.00"
"2013","Noviembre","12,910,000.00"
"2013","Noviembre","33,410,000.00"
"2013","Noviembre","3,110,000.00"
"2013","Noviembre","16,150,000.00"
"2013","Noviembre","10,165,407.10"
"2013","Noviembre","12,210,000.00"
"2013","Diciembre","3,200,000.00"
"2013","Diciembre","23,700,000.00"
"2013","Diciembre","1,200,000.00"
"2013","Diciembre","14,000,000.00"
"2013","Diciembre","7,040,000.00"
"2013","Diciembre","15,000,000.00"
"2013","Diciembre","9,100,406.80"
"2013","Diciembre","7,800,000.00"
"2013","Diciembre","7,000,000.00"
"2013","Diciembre","11,300,000.00"
"2013","Diciembre","11,000,000.00"
"2013","Diciembre","15,580,663.20"
"2013","Diciembre","8,500,000.00"
"2013","Diciembre","7,000,000.00"
"2013","Diciembre","14,000,000.00"
"2013","Diciembre","8,000,000.00"
"2013","Diciembre","9,205,819.40"
"2013","Diciembre","8,490,000.00"
"2014","Enero","21,800,000.00"
"2014","Enero","7,690,000.00"
"2014","Enero","7,600,000.00"
"2014","Enero","10,360,000.00"
"2014","Enero","7,600,000.00"
"2014","Enero","8,850,000.00"
"2014","Enero","7,700,406.80"
"2014","Enero","7,600,000.00"
"2014","Enero","12,160,000.00"
"2014","Enero","8,200,000.00"
"2014","Enero","10,400,000.00"
"2014","Enero","7,480,663.20"
"2014","Enero","7,400,000.00"
"2014","Enero","30,860,000.00"
"2014","Enero","11,200,000.00"
"2014","Enero","8,908,042.20"
"2014","Enero","7,300,000.00"
"2014","Enero","27,300,000.00"
"2014","Enero","26,060,000.00"
"2014","Enero","7,300,000.00"
"2014","Enero","22,408,144.70"
"2014","Febrero","29,300,000.00"
"2014","Febrero","16,000,000.00"
"2014","Febrero","65,300,000.00"
"2014","Febrero","5,600,000.00"
"2014","Febrero","20,408,247.40"
"2014","Febrero","24,300,000.00"
"2014","Febrero","12,300,000.00"
"2014","Febrero","26,300,000.00"
"2014","Febrero","11,306,406.80"
"2014","Febrero","18,408,350.10"
"2014","Febrero","27,750,000.00"
"2014","Febrero","197,676,000.00"
"2014","Febrero","11,350,000.00"
"2014","Febrero","14,230,663.20"
"2014","Febrero","10,250,000.00"
"2014","Febrero","29,400,000.00"
"2014","Febrero","15,400,000.00"
"2014","Febrero","5,600,191.50"
"2014","Febrero","35,400,000.00"
"2014","Marzo","2,400,000.00"
"2014","Marzo","25,400,000.00"
"2014","Marzo","29,610,000.00"
"2014","Marzo","20,600,000.00"
"2014","Marzo","11,508,658.70"
"2014","Marzo","5,000,000.00"
"2014","Marzo","21,700,000.00"
"2014","Marzo","11,100,000.00"
"2014","Marzo","14,100,406.80"
"2014","Marzo","19,200,000.00"
"2014","Marzo","6,000,000.00"
"2014","Marzo","17,200,000.00"
"2014","Marzo","13,180,663.20"
"2014","Marzo","2,300,000.00"
"2014","Marzo","2,300,000.00"
"2014","Marzo","1,600,000.00"
"2014","Marzo","1,250,000.00"
"2014","Marzo","800,569.80"
"2014","Marzo","1,070,000.00"
"2014","Marzo","2,550,000.00"
"2014","Abril","985,000.00"
"2014","Abril","16,500,000.00"
"2014","Abril","12,300,000.00"
"2014","Abril","7,000,000.00"
"2014","Abril","6,300,000.00"
"2014","Abril","6,803,500.00"
"2014","Abril","8,701,750.00"
"2014","Abril","41,000,000.00"
"2014","Abril","2,600,000.00"
"2014","Abril","100,406.80"
"2014","Abril","16,000,000.00"
"2014","Abril","25,000,000.00"
"2014","Abril","26,080,663.20"
"2014","Abril","300,000.00"
"2014","Abril","7,512,851.30"
"2014","Abril","1,661,000.00"
"2014","Abril","44,000,000.00"
"2014","Abril","23,201,440.20"
"2014","Abril","20,048,000.00"
"2014","Abril","8,603,500.00"
"2014","Mayo","9,200,000.00"
"2014","Mayo","9,400,000.00"
"2014","Mayo","1,500,000.00"
"2014","Mayo","200,000.00"
"2014","Mayo","21,815,000.00"
"2014","Mayo","10,300,406.80"
"2014","Mayo","10,000,000.00"
"2014","Mayo","28,030,000.00"
"2014","Mayo","10,000,000.00"
"2014","Mayo","8,000,000.00"
"2014","Mayo","8,580,663.20"
"2014","Mayo","11,800,000.00"
"2014","Mayo","9,000,000.00"
"2014","Mayo","20,000,000.00"
"2014","Mayo","12,201,848.80"
"2014","Mayo","13,600,000.00"
"2014","Mayo","21,800,000.00"
"2014","Junio","8,000,000.00"
"2014","Junio","17,000,000.00"
"2014","Junio","8,200,000.00"
"2014","Junio","11,700,000.00"
"2014","Junio","51,800,000.00"
"2014","Junio","20,040,000.00"
"2014","Junio","17,000,000.00"
"2014","Junio","23,200,000.00"
"2014","Junio","39,700,000.00"
"2014","Junio","26,800,000.00"
"2014","Junio","23,896,406.80"
"2014","Junio","11,500,000.00"
"2014","Junio","11,705,000.00"
"2014","Junio","20,000,000.00"
"2014","Junio","9,080,663.20"
"2014","Junio","6,000,000.00"
"2014","Junio","16,400,000.00"
"2014","Junio","32,600,000.00"
"2014","Junio","21,200,000.00"
"2014","Junio","29,701,848.80"
"2014","Julio","23,180,000.00"
"2014","Julio","31,500,000.00"
"2014","Julio","22,000,000.00"
"2014","Julio","19,300,000.00"
"2014","Julio","20,000,000.00"
"2014","Julio","23,700,000.00"
"2014","Julio","9,000,000.00"
"2014","Julio","9,400,000.00"
"2014","Julio","9,801,406.80"
"2014","Julio","8,200,000.00"
"2014","Julio","8,700,000.00"
"2014","Julio","9,096,663.20"
"2014","Julio","8,600,000.00"
"2014","Julio","7,350,000.00"
"2014","Julio","14,350,000.00"
"2014","Julio","8,585,000.00"
"2014","Julio","3,335,000.00"
"2014","Julio","1,615,000.00"
"2014","Julio","19,335,000.00"
"2014","Julio","1,085,000.00"
"2014","Agosto","4,000,000.00"
"2014","Agosto","3,035,000.00"
"2014","Agosto","1,835,000.00"
"2014","Agosto","1,535,000.00"
"2014","Agosto","16,100,000.00"
"2014","Agosto","3,035,000.00"
"2014","Agosto","2,255,000.00"
"2014","Agosto","18,475,000.00"
"2014","Agosto","96,406.80"
"2014","Agosto","3,235,000.00"
"2014","Agosto","1,000,000.00"
"2014","Agosto","16,300,000.00"
"2014","Agosto","1,680,663.20"
"2014","Agosto","2,000,000.00"
"2014","Agosto","4,105,000.00"
"2014","Agosto","1,750,000.00"
"2014","Agosto","18,800,000.00"
"2014","Agosto","800,000.00"
"2014","Septiembre","3,635,000.00"
"2014","Septiembre","1,600,000.00"
"2014","Septiembre","16,300,000.00"
"2014","Septiembre","2,800,000.00"
"2014","Septiembre","6,000,000.00"
"2014","Septiembre","3,585,000.00"
"2014","Septiembre","200,000.00"
"2014","Septiembre","18,275,000.00"
"2014","Septiembre","3,000,000.00"
"2014","Septiembre","7,415,000.00"
"2014","Septiembre","3,396,406.80"
"2014","Septiembre","15,000,000.00"
"2014","Septiembre","900,000.00"
"2014","Septiembre","200,000.00"
"2014","Septiembre","2,085,000.00"
"2014","Septiembre","13,300,000.00"
"2014","Septiembre","2,000,000.00"
"2014","Septiembre","100,000.00"
